0uXd4qQfICw_000026_000036 300 160
0uxtqCy2nUI_000008_000018 231 274
0V61r7VFl9E_000179_000189 300 42
0vArIdzT4K4_000296_000306 300 137
-0vBGWkPoq4_000031_000041 300 49
0vBNG4HtmAE_000004_000014 300 183
0vCVoz4j2Ak_000025_000035 300 144
0vdaD1aG8vg_000054_000064 300 149
0_VIUYS5b1E_000043_000053 300 236
0vlyI0pEXRs_000007_000017 300 348
0vMCq_b2nFo_000019_000029 300 255
0voA_wcP0YM_000002_000012 300 191
0VQwA3RcI7M_000016_000026 300 339
0_VY2tpUC_E_000214_000224 300 321
-0vzKnJrPQs_000096_000106 300 316
0W5txkjHWLQ_000059_000069 300 359
0w9GRYh8OIU_000092_000102 300 189
0W_gaY5c5RU_000102_000112 300 41
0wHOYxjRmlw_000041_000051 300 398
0wK9fOQWsRk_000022_000032 301 389
0WOMnirXVsM_000003_000013 300 26
0wR5jVB-WPk_000417_000427 300 0
-0WZKTu0xNk_000112_000122 300 394
0wZpjStZtUY_000001_000011 234 119
0x6wV-RDB4A_000017_000027 300 272
0xAB67W5GS4_000969_000979 300 286
0XHT4ID7Wkk_000004_000014 177 99
_0xo7EkS0tE_000228_000238 300 117
0XQ5DKQlT94_000045_000055 300 293
0xS32LBYiWA_000032_000042 300 17
0Xt8zQ_UPq8_000026_000036 300 127
0xTPF7ePX5c_000074_000084 202 272
0xwWJV2SvQc_000371_000381 300 199
0Y6-2ZO5gXE_000329_000339 300 195
-0Y6xqWo_kM_000004_000014 246 378
0y9jAiuCu78_000073_000083 300 292
0ybnpf_KSwg_000089_000099 300 78
0YCh9cXD5VY_000181_000191 300 121
0y-EvGrP63s_000378_000388 300 199
0yFhVek_5VY_000009_000019 300 240
-0y_lDefNlc_000140_000150 300 62
0yNXOIqJLtA_000012_000022 300 130
0y_OCH1FnSU_000000_000010 300 316
-0yP0wBW_uQ_000003_000013 300 45
0YqLJjXmU0I_000560_000570 300 250
0yyodmE6cGg_000463_000473 300 217
0Z6xjpPKXSo_000007_000017 300 89
0zbsWDsctMM_000080_000090 300 89
0zeq-hN8X-U_000112_000122 300 132
0ZI03A-Ruvo_000129_000139 300 388
0zKzCuulC4g_000088_000098 300 386
0zLBRmW4XIM_000089_000099 300 18
0zLwI2npV9I_000000_000010 300 261
0zMcxFK-LrM_000013_000023 162 160
0ZmrdX0DFMA_000169_000179 300 49
0zMVDwEJvBo_000061_000071 300 163
0ZPQl5QUvo0_000202_000212 300 396
0zqYys-yDg0_000003_000013 300 101
0zTKKv_g0CY_000223_000233 283 220
0ZYTt4o2amM_000161_000171 300 322
10DaYl4acVI_000346_000356 300 18
10NuAFFKPxc_000018_000028 300 328
10x6DG8XGQo_000009_000019 300 336
-10xhPhBo0k_000498_000508 300 6
10Y4hC9XIa0_000010_000020 300 269
_1156Nx0jrA_000064_000074 300 284
1168w8ZwiVk_000002_000012 300 212
11KCs9EekNo_000001_000011 300 164
11mwp0SbeWI_000053_000063 300 249
11OkSd-ln9c_000493_000503 300 296
11oYcNY_5Po_000289_000299 300 285
126sn3EIKlA_000064_000074 300 210
129AqkjaR1Y_000000_000010 300 69
12cxfnsBfjA_000017_000027 300 287
12Gxs1v_hfk_000001_000011 300 341
-12y8XXUDOA_000164_000174 300 362
13fE7GvQFvk_000269_000279 300 97
13Ub1MDkiHc_000014_000024 300 233
1438aE9LMgY_000055_000065 215 2
14-8ECXgd6A_000136_000146 300 395
14faxKXXTI8_000042_000052 300 136
14TXmFXcnBY_000028_000038 300 50
14uPQTd0ctc_000009_000019 300 338
14yAJ_6E3os_000000_000010 300 235
153kXyEYe_s_000474_000484 300 0
-154370L9wE_000079_000089 300 32
15Bdq-oFfGw_000033_000043 300 216
15FiZ48tTUU_000045_000055 300 100
15KsrKdmFAY_000450_000460 300 55
-15OAjLm520_000006_000016 300 341
-15UpGVyV4w_000001_000011 199 124
169VArids5E_000021_000031 229 333
16iXKmhZ-ko_000039_000049 300 270
16LvYLTlYU4_000148_000158 301 167
16nvBqBrrL0_000025_000035 301 387
16oBOWKMwOk_000333_000343 300 81
16PMCXn0VXg_000026_000036 301 116
-16TZQLfXUc_000060_000070 300 285
18aXcmDFGIk_000007_000017 240 147
18GDi4O5VXA_000005_000015 300 140
-18X6h92xpw_000024_000034 300 17
19Hfe_y5P8U_000015_000025 300 383
19mfiQcpTh8_000025_000035 300 285
19zOVnkSOeM_000000_000010 229 174
1a4CY64vDCk_000002_000012 300 360
1a6q28yVcBo_000040_000050 300 149
1-ADfUeItAU_000362_000372 300 306
1aDHJu9J10o_000172_000182 300 396
1aEvgs8pTx0_000002_000012 300 373
1AIVH5cEWrI_000000_000010 300 304
1aKtTQB5oC8_000028_000038 300 69
1AlH6EMWtgg_000003_000013 300 45
1anZ-z6XnlU_000005_000015 300 297
-1AV2VguEDw_000136_000146 300 344
1AxGI4tOVLk_000163_000173 300 369
1a_Zi7bW3g8_000006_000016 300 324
1B7v7KBj8CA_000048_000058 300 21
1bihmEt95PI_002012_002022 300 362
1BkmCXHttEQ_000012_000022 143 102
1bLrVWuHby0_000004_000014 300 129
1BOQ7BWfq-0_000028_000038 300 377
1BTNiR373PM_000005_000015 300 348
1BY6Or0u680_000264_000274 300 137
1BZimTjp8CE_000001_000011 300 168
1c17xEdMHns_000119_000129 300 66
1C4Q1Xjyeig_000102_000112 300 52
1c81KtfYfE8_000027_000037 300 228
1C-bs5CKnFk_000058_000068 300 323
1CI1-cJJoNE_000147_000157 300 237
1cIrRGn5mmQ_000303_000313 300 169
1cj3bQAsrdw_000464_000474 300 11
1CjON-2Oqxc_000021_000031 300 33
1cOcJBJZT9A_000014_000024 300 357
1cq8IBoyCU4_000016_000026 300 212
1CsdGt3DM7g_000421_000431 300 396
1cUETMJ8jBM_000051_000061 300 144
-1DARulHLgw_000007_000017 301 305
1DAtchstb_4_000004_000014 300 204
1dfVFWG0ezo_000018_000028 300 57
1dhlHTnoWBw_000028_000038 300 201
1di4dSvCusw_000064_000074 300 86
1DitEQ5S190_000099_000109 300 97
1djw4VYHpqQ_000109_000119 300 290
-1-_dKO7AHo_000193_000203 300 292
1dnagHaMaw8_001246_001256 300 95
1DoYOzmTSug_000007_000017 303 150
-1DQLnNEH8g_000003_000013 300 10
1DtmA7YAh9U_000002_000012 300 174
1DU_kvG9uZw_000002_000012 150 360
1e0GSTtyBYU_000000_000010 225 389
1EATaLAG2Dc_000024_000034 300 125
1eaYXyj0sTg_000036_000046 300 43
1eitPYFWFIY_000045_000055 300 263
1ejgHKw8E3Y_000058_000068 300 354
1elGm6gzpwI_000000_000010 300 130
1ELh09xeRw4_000002_000012 300 281
1_EMlGXYfQs_000024_000034 254 77
1En6j7p8QxE_000004_000014 300 132
1EnYcA2vFws_001937_001947 300 9
1eT5yiTVajM_000261_000271 300 372
1ev80feJXqY_000098_000108 300 281
1EVpjfsm0Vc_000017_000027 300 261
1e-yLDRbDhE_000075_000085 300 152
1f0Nce2SgOE_000996_001006 300 204
1f1GgvbqPhU_000002_000012 300 42
1f2bTBmh8FI_000045_000055 176 286
1F_2D3QYnBI_000042_000052 300 229
1f2tC_TVEms_000003_000013 300 281
1f5-tFExbC8_000194_000204 300 272
1fAbI-T2m1o_000039_000049 300 117
1fBqwvl99DQ_000009_000019 300 295
1FEcfy-moBM_000417_000427 300 8
1FFEN5mzSLw_000026_000036 300 35
-1fippPF1oI_000002_000012 300 320
-1FlCGo8M4E_000574_000584 300 365
1fRqAa7hKVw_000114_000124 300 52
1Ftber9_LIs_000098_000108 300 272
1FTfLtv2uEI_000040_000050 300 365
1fvaCH_Se2Q_000428_000438 300 73
1G05xgDNVeM_000021_000031 300 267
1G2zxrAC7Q8_000002_000012 300 123
1G9LS4XXJrU_000111_000121 300 166
1geCWsTcDlM_000004_000014 300 332
-1Gh2yyYY7M_000019_000029 300 204
1G-iF_ldr3A_000220_000230 300 300
1GqGiu7E5FQ_000060_000070 300 106
1gQkxY9-sL4_000006_000016 300 217
-1GsilN0qjU_000025_000035 300 51
1-Gu8XdbVl8_000071_000081 300 187
1guifJiSYqM_000160_000170 300 304
1_gV2HtGsWQ_000011_000021 300 30
1GZRAefan9w_000114_000124 300 190
1-h15Oze73U_000379_000389 300 334
1H1bso6CcwI_000112_000122 300 83
1_H3B3WCSXU_000350_000360 300 237
1HAFyrfYUVQ_000025_000035 300 348
-1HDL5IqExA_000018_000028 300 381
1HDx1DeSq6A_000136_000146 300 73
1hEA9K1VDvk_000005_000015 301 166
1HEsa5SjDWQ_000171_000181 300 365
1Hi5GMotrjs_000002_000012 300 26
1HIAnxV4c28_000088_000098 300 101
1hnDIZGrBGE_000036_000046 300 320
1hOTjErQDjI_000002_000012 300 317
1HswxXeJgWM_000000_000010 300 214
1HTWTWuiIow_000068_000078 300 8
-1Hub6Ps_cc_000047_000057 300 382
1HWS43YWRB0_000011_000021 300 115
1hyVzoP0yQ0_000003_000013 300 335
1I2CtWExKP8_000005_000015 300 0
1-Ib4KHQG_o_000051_000061 300 68
1IDdvXnTI60_000123_000133 300 135
1IJoge1DbPg_000011_000021 300 298
1IKSdJ5Wk4s_000033_000043 300 99
1INSSQgdvuU_000261_000271 300 394
1Ir_hvfdzpo_000004_000014 300 124
1ITFUe7Bq1k_000069_000079 300 351
-1iWWmJmwzI_000048_000058 300 50
1iyDMum9b1I_000088_000098 300 297
1j0Shl6ShJA_000019_000029 300 236
1J2VbXefjf4_000006_000016 300 102
1jA0uQhrl4E_000280_000290 300 290
1jlCIie7myQ_000085_000095 300 281
1JLSdlYKC8U_000033_000043 300 355
1K1b8Zphi3U_000009_000019 300 130
1K8ZuRqNnvs_000018_000028 301 323
1kD164TFNK0_000003_000013 300 341
1KFFtk8uGFM_000052_000062 300 58
1koxtPz76MU_000041_000051 300 71
1KsJ-NkGhuY_000055_000065 300 238
-1KtlEOx78I_000009_000019 300 85
1kVaJjVH8-c_000129_000139 300 380
1L2hST8b8S8_000001_000011 300 369
1L6K6TwLJl0_000063_000073 300 258
1LC1k07l0FM_000047_000057 300 341
1Ld9WmSz1xc_000099_000109 300 118
1lFFViqdVJU_000041_000051 300 212
1Lh9kwQw1QQ_000127_000137 300 383
1lJUKDvku50_000002_000012 139 356
1lQtNOQbkJs_000104_000114 300 351
1LsJKMM7gc8_000002_000012 281 236
1lyLAsZLxKQ_000027_000037 300 177
1m1YYVYysA8_000001_000011 269 150
1M37VLYmSA4_000006_000016 300 65
1M7RcHl3hHU_000176_000186 301 4
1Mc6Krmttw0_000037_000047 300 208
1Mgl2fNpEuk_000060_000070 300 323
1MhMBG54x2U_000008_000018 300 230
1MHVz6_yccQ_000136_000146 300 302
1MJFBGPRCow_000013_000023 300 223
1m-Kdky1y84_000022_000032 300 192
1MkGBIeHNgY_000411_000421 300 126
1MmjE51PeIE_000015_000025 300 93
1mpR5lQUp7Q_000108_000118 300 137
1NEfHddbqMU_002742_002752 300 162
1nho7QEZT84_000189_000199 300 221
-1-ni_H1VyI_000320_000330 300 135
1njl6FwwmnQ_000009_000019 300 22
-1nK1bPQYEc_000149_000159 287 292
1Ns-sLNy4Ak_000018_000028 300 154
1ntZz8Xqrhg_000003_000013 300 358
1NurnX9_lzM_000032_000042 300 170
1-o0dctUmb4_000007_000017 300 109
1o4I7hqcFlk_000010_000020 300 47
1Ob-133153o_000088_000098 300 41
1OcA0gQFWjM_000082_000092 300 34
1OGfw4ToyiA_000097_000107 300 97
1OnrPst_Cxs_000000_000010 300 259
1-OPqL8i6Dg_000001_000011 300 272
1o-qGrLLihw_000021_000031 300 316
1oSHnJp2Gbk_000004_000014 301 266
1P1UydTdo9A_000074_000084 300 387
1_PaDQZHFok_000003_000013 300 251
1pEaxLFdOZY_000054_000064 300 179
1pNdXcMQX_8_000173_000183 300 349
1Pw02jqAhBM_000301_000311 300 230
1pWCgNggH5M_000000_000010 165 208
1PzUXnZ_Yfs_000002_000012 300 270
1Q12qpqew5g_000028_000038 300 210
-1q3fZMO1_M_000083_000093 300 68
1qb7niio2ss_000005_000015 300 261
1QcJSpmR97Q_000016_000026 300 212
1-qCqfG-iMg_000040_000050 300 15
1Q-E6UW1XE8_000011_000021 300 142
1QgjYkOXvOI_000642_000652 300 101
1QjPnBq6XLI_000136_000146 300 328
1QkVIAWTskY_000031_000041 254 333
1QLfHktbKkQ_000004_000014 300 296
1QNmZ23rVzU_000001_000011 300 141
1Qt1rnOOxjM_000041_000051 300 258
-1QTRLQSzhQ_000145_000155 300 237
1QUjZLRpYX8_000039_000049 274 373
-1qwHuGXhuo_000016_000026 300 178
1R-JyJlRHfQ_000239_000249 300 317
1RKu6Fsdg54_000128_000138 300 195
-1RpglW_MLA_000020_000030 300 27
1RQStFM8Gfc_000000_000010 300 329
1rsLh2kG96A_000106_000116 141 75
1RTQVuK8sHw_000000_000010 272 319
-1RxG3SJZfY_000103_000113 246 378
1RYKyKAYZOQ_000096_000106 300 146
1S0f3iBwy4o_000004_000014 30 330
1SC2nR7b1kc_000004_000014 190 85
1SH8KitF5Qo_000001_000011 301 155
1sQuq2Fx6Vs_000015_000025 300 230
1sV4oQ2qqT4_000098_000108 300 362
1svbHIV88gk_000025_000035 300 84
1sXlRCAtVAM_000705_000715 300 135
1t5_fu6IRoQ_000017_000027 300 152
1t79Yoscj0U_000570_000580 300 46
1TbqMvRphII_000010_000020 300 138
-1Te0BM0oU8_000000_000010 300 79
1TehKUav-20_000001_000011 300 124
1TEvDYivsJw_000179_000189 300 144
1tgaicOaQXk_000099_000109 300 60
-1th54-55Xc_000016_000026 302 366
1TsRyQOyURA_000000_000010 240 104
1tuNr4Th22I_000055_000065 300 42
1tVdeA7tJpk_000236_000246 300 330
1TWdrO8cCxA_000036_000046 300 311
1tZdoKrBtM0_000081_000091 300 3
1TzGn3qcsTk_000069_000079 300 75
1U2kkbM70wo_000000_000010 300 175
1U7II3wMFnc_000036_000046 300 289
1ULiB8POsi4_000175_000185 300 212
1um4PJe41wY_000105_000115 300 63
1UO2RdoUuMI_000108_000118 300 322
1uQzOwAX03E_000073_000083 300 286
1UupVJrLdhI_000066_000076 300 173
1UWjGm15AuE_000004_000014 89 360
1v6woEPeY1A_000076_000086 300 390
1vcbRgLeQds_000172_000182 300 9
1VfEeERUGKM_000228_000238 300 15
1vfy8JAKG4w_000084_000094 300 109
1VKeP8xBf_A_000028_000038 300 382
-1vQEXONh3Y_000723_000733 300 111
1VRYFAUAmio_000000_000010 300 30
1vsk3D51Otc_000000_000010 300 149
1Vup5goTOyU_000040_000050 300 274
1V-YjQsZjeM_000010_000020 300 124
1w4yKpgPGR8_000001_000011 300 164
1W694xfzp6o_000036_000046 300 214
1W774VrdH6w_000004_000014 300 274
1W7HNDBA4pA_000002_000012 271 31
1WDK-6bTREE_000311_000321 281 226
1WEhv0Znmaw_000009_000019 300 268
1weYvX3nGAs_000380_000390 300 290
1W_kOXb5M6U_000097_000107 274 225
1Wl_4v5UmDE_000016_000026 300 262
1w_os1fTClQ_000250_000260 300 181
1WqYcl4nNCE_000021_000031 176 294
1w-VuqtvMJs_000028_000038 300 175
1X11ZC0IppQ_000012_000022 165 27
1x6mWuYwruE_000004_000014 285 150
1x8N0vlG0DQ_000354_000364 300 190
1xbFqH0KSYQ_000017_000027 300 376
